category_id,category_name,victim_age,victim_gender,location,reporter_type,narrative,gbv_related,priority,timestamp,perpetrator_relation,perpetrator_age,repeat_offense
27,Neglect,14,Intersex,Home,Healthcare worker,Healthcare worker reports neglect of 14-year-old Intersex child at Home. Child shows signs of untreated medical conditions.,Yes,Medium,2025-05-01 13:08:06,,,
41,Child parent,16,Male,Online,Healthcare worker,Healthcare worker reports case of child parent involving 16-year-old Male child. Incidient occurred at Online. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
29,Orphaned,1,Female,Public place,Parent,Parent reports case of orphaned involving 1-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
26,Missing Child,4,Female,Home,Neighbor,Neighbor reports case of missing child involving 4-year-old Female child. Incidient occurred at Home. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,,,
19,Child marriage,13,Intersex,Home,Parent,Parent reports case of child marriage involving 13-year-old Intersex child. Incidient occurred at Home. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
24,Disinheritance/succession,11,Male,Online,Teacher,Teacher reports case of disinheritance/succession involving 11-year-old Male child. Incidient occurred at Online. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,,,
32,Child Truancy,5,Intersex,Online,Parent,Parent reports case of child truancy involving 5-year-old Intersex child. Incidient occurred at Online. Child is now safe.,No,High,2025-05-01 13:08:06,,,
22,Female Genital Mutilation,10,Intersex,Public place,Neighbor,Neighbor reports case of female genital mutilation involving 10-year-old Intersex child. Incidient occurred at Public place. ,Yes,Low,2025-05-01 13:08:06,Neighbor,52.0,Yes
9,Child of imprisoned/detained parent(s),3,Intersex,Public place,Neighbor,Neighbor reports case of child of imprisoned/detained parent(s) involving 3-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
21,Harmful cultural practices,16,Female,Home,Healthcare worker,Healthcare worker reports case of harmful cultural practices involving 16-year-old Female child. Incidient occurred at Home. ,No,High,2025-05-01 13:08:06,,,
6,Registration,6,Male,Home,Neighbor,Neighbor reports case of registration involving 6-year-old Male child. Incidient occurred at Home. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,,,
27,Neglect,15,Female,Online,Neighbor,Chronic neglect case. 15-year-old Female living in Online with inadequate food.,No,Medium,2025-05-01 13:08:06,,,
32,Child Truancy,17,Intersex,Online,Healthcare worker,Healthcare worker reports case of child truancy involving 17-year-old Intersex child. Incidient occurred at Online. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
7,Children on the Street,1,Intersex,Online,Parent,Parent reports case of children on the street involving 1-year-old Intersex child. Incidient occurred at Online. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
15,Defilement,2,Female,Home,Healthcare worker,2-year-old Female child allegedly defiled at Home. Healthcare worker noticed behavioral changes.,Yes,Medium,2025-05-01 13:08:06,Stranger,27.0,Yes
41,Child parent,15,Female,Online,Parent,Parent reports case of child parent involving 15-year-old Female child. Incidient occurred at Online. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
3,Attempted Defilement,0,Female,Online,Parent,Parent reports case of attempted defilement involving 0-year-old Female child. Incidient occurred at Online. ,Yes,Medium,2025-05-01 13:08:06,Neighbor,30.0,Yes
30,Refugee child,15,Male,Home,Healthcare worker,Healthcare worker reports case of refugee child involving 15-year-old Male child. Incidient occurred at Home. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,,,
26,Missing Child,11,Male,Public place,Parent,Parent reports case of missing child involving 11-year-old Male child. Incidient occurred at Public place. ,Yes,Medium,2025-05-01 13:08:06,,,
3,Attempted Defilement,15,Male,Home,Neighbor,Neighbor reports case of attempted defilement involving 15-year-old Male child. Incidient occurred at Home. Child is now safe.,No,Low,2025-05-01 13:08:06,Neighbor,57.0,No
30,Refugee child,10,Intersex,School,Teacher,Teacher reports case of refugee child involving 10-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
4,Custody,2,Female,Online,Teacher,Teacher reports case of custody involving 2-year-old Female child. Incidient occurred at Online. ,No,High,2025-05-01 13:08:06,,,
26,Missing Child,2,Male,Public place,Neighbor,Neighbor reports case of missing child involving 2-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
39,Forced Male Circumcision,3,Female,Public place,Neighbor,Neighbor reports case of forced male circumcision involving 3-year-old Female child. Incidient occurred at Public place. ,Yes,Medium,2025-05-01 13:08:06,Relative,67.0,No
17,Drug and substance abuse,5,Intersex,Public place,Parent,Parent reports case of drug and substance abuse involving 5-year-old Intersex child. Incidient occurred at Public place. ,Yes,Medium,2025-05-01 13:08:06,,,
2,Abduction,8,Female,School,Teacher,Teacher reports case of abduction involving 8-year-old Female child. Incidient occurred at School. Investigation ongoing.,No,Low,2025-05-01 13:08:06,Relative,59.0,No
31,Sexual assault,4,Male,Online,Neighbor,Neighbor reports case of sexual assault involving 4-year-old Male child. Incidient occurred at Online. ,No,Low,2025-05-01 13:08:06,Teacher,41.0,Yes
22,Female Genital Mutilation,14,Female,Online,Teacher,Teacher reports case of female genital mutilation involving 14-year-old Female child. Incidient occurred at Online. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,Relative,63.0,Yes
6,Registration,15,Male,Public place,Healthcare worker,Healthcare worker reports case of registration involving 15-year-old Male child. Incidient occurred at Public place. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
27,Neglect,7,Male,Public place,Healthcare worker,Healthcare worker reports neglect of 7-year-old Male child at Public place. Child shows signs of malnutrition.,No,High,2025-05-01 13:08:06,,,
39,Forced Male Circumcision,9,Intersex,School,Neighbor,Neighbor reports case of forced male circumcision involving 9-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,High,2025-05-01 13:08:06,Neighbor,31.0,No
9,Child of imprisoned/detained parent(s),6,Male,Online,Neighbor,Neighbor reports case of child of imprisoned/detained parent(s) involving 6-year-old Male child. Incidient occurred at Online. ,No,Medium,2025-05-01 13:08:06,,,
19,Child marriage,12,Female,Online,Teacher,Teacher reports case of child marriage involving 12-year-old Female child. Incidient occurred at Online. ,Yes,High,2025-05-01 13:08:06,,,
4,Custody,6,Male,Home,Neighbor,Neighbor reports case of custody involving 6-year-old Male child. Incidient occurred at Home. ,No,High,2025-05-01 13:08:06,,,
14,Child in conflict with the law,3,Male,School,Teacher,Teacher reports case of child in conflict with the law involving 3-year-old Male child. Incidient occurred at School. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
12,Parental Child Abduction,7,Intersex,School,Healthcare worker,Healthcare worker reports case of parental child abduction involving 7-year-old Intersex child. Incidient occurred at School. ,Yes,Medium,2025-05-01 13:08:06,Relative,44.0,Yes
34,Child offer,6,Female,Online,Neighbor,Neighbor reports case of child offer involving 6-year-old Female child. Incidient occurred at Online. ,Yes,High,2025-05-01 13:08:06,,,
29,Orphaned,5,Intersex,School,Healthcare worker,Healthcare worker reports case of orphaned involving 5-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,High,2025-05-01 13:08:06,,,
40,Destitute child,12,Male,Home,Teacher,Teacher reports case of destitute child involving 12-year-old Male child. Incidient occurred at Home. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
18,Child Pregnancy,2,Intersex,School,Teacher,Teacher reports case of child pregnancy involving 2-year-old Intersex child. Incidient occurred at School. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
19,Child marriage,7,Intersex,School,Teacher,Teacher reports case of child marriage involving 7-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
36,Sick child (Chronic Illness),16,Intersex,Online,Neighbor,Neighbor reports case of sick child (chronic illness) involving 16-year-old Intersex child. Incidient occurred at Online. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
19,Child marriage,2,Male,Online,Healthcare worker,Healthcare worker reports case of child marriage involving 2-year-old Male child. Incidient occurred at Online. ,Yes,Medium,2025-05-01 13:08:06,,,
23,Incest,17,Intersex,School,Parent,Parent reports case of incest involving 17-year-old Intersex child. Incidient occurred at School. Child is now safe.,No,High,2025-05-01 13:08:06,Neighbor,47.0,Yes
7,Children on the Street,4,Intersex,Home,Teacher,Teacher reports case of children on the street involving 4-year-old Intersex child. Incidient occurred at Home. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
31,Sexual assault,1,Intersex,Home,Healthcare worker,Healthcare worker reports case of sexual assault involving 1-year-old Intersex child. Incidient occurred at Home. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,Parent,40.0,No
13,Child infected with HIV,12,Intersex,School,Parent,Parent reports case of child infected with hiv involving 12-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,High,2025-05-01 13:08:06,,,
11,Child Trafficking,4,Intersex,Public place,Neighbor,Neighbor reports case of child trafficking involving 4-year-old Intersex child. Incidient occurred at Public place. ,No,Low,2025-05-01 13:08:06,Stranger,47.0,No
32,Child Truancy,7,Intersex,Online,Neighbor,Neighbor reports case of child truancy involving 7-year-old Intersex child. Incidient occurred at Online. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,,,
10,Sexual assault and Abuse,2,Male,Online,Teacher,Teacher reports case of sexual assault and abuse involving 2-year-old Male child. Incidient occurred at Online. Child is now safe.,Yes,High,2025-05-01 13:08:06,Parent,37.0,No
27,Neglect,5,Female,School,Parent,Parent reports neglect of 5-year-old Female child at School. Child shows signs of poor hygiene.,No,High,2025-05-01 13:08:06,,,
35,Child out of school,6,Male,School,Neighbor,Neighbor reports case of child out of school involving 6-year-old Male child. Incidient occurred at School. Child is now safe.,No,High,2025-05-01 13:08:06,,,
37,Child headed household,8,Female,Online,Teacher,Teacher reports case of child headed household involving 8-year-old Female child. Incidient occurred at Online. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
7,Children on the Street,9,Female,School,Teacher,Teacher reports case of children on the street involving 9-year-old Female child. Incidient occurred at School. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
39,Forced Male Circumcision,16,Female,Public place,Healthcare worker,Healthcare worker reports case of forced male circumcision involving 16-year-old Female child. Incidient occurred at Public place. ,No,High,2025-05-01 13:08:06,Parent,67.0,Yes
7,Children on the Street,14,Intersex,School,Teacher,Teacher reports case of children on the street involving 14-year-old Intersex child. Incidient occurred at School. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,,,
30,Refugee child,10,Male,Online,Parent,Parent reports case of refugee child involving 10-year-old Male child. Incidient occurred at Online. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
27,Neglect,10,Male,School,Parent,Chronic neglect case. 10-year-old Male living in School with inadequate food.,No,Medium,2025-05-01 13:08:06,,,
27,Neglect,5,Intersex,Home,Healthcare worker,Healthcare worker reports neglect of 5-year-old Intersex child at Home. Child shows signs of poor hygiene.,Yes,Low,2025-05-01 13:08:06,,,
24,Disinheritance/succession,7,Female,Public place,Neighbor,Neighbor reports case of disinheritance/succession involving 7-year-old Female child. Incidient occurred at Public place. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
30,Refugee child,17,Intersex,School,Parent,Parent reports case of refugee child involving 17-year-old Intersex child. Incidient occurred at School. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
26,Missing Child,2,Intersex,Public place,Neighbor,Neighbor reports case of missing child involving 2-year-old Intersex child. Incidient occurred at Public place. ,Yes,Medium,2025-05-01 13:08:06,,,
35,Child out of school,16,Female,Public place,Neighbor,Neighbor reports case of child out of school involving 16-year-old Female child. Incidient occurred at Public place. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
11,Child Trafficking,2,Male,School,Parent,Parent reports case of child trafficking involving 2-year-old Male child. Incidient occurred at School. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,Stranger,70.0,Yes
38,Child radicalization,15,Female,Home,Neighbor,Neighbor reports case of child radicalization involving 15-year-old Female child. Incidient occurred at Home. ,No,High,2025-05-01 13:08:06,,,
18,Child Pregnancy,8,Male,Online,Healthcare worker,Healthcare worker reports case of child pregnancy involving 8-year-old Male child. Incidient occurred at Online. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,,,
